user_id,community_id
2993,7
2994,3
2995,9
2996,6
2997,11
2998,3
2999,9
3000,8
3001,7
3002,3
3003,7
3004,5
3005,9
3006,0
3007,0
3008,4
3009,9
3010,2
3011,2
3012,4
3013,0
3014,2
3015,2
3016,13
3017,5
3018,7
3019,0
3020,1
3021,0
3022,0
3023,5
3024,0
3025,2
3026,0
3027,2
3028,2
3029,4
3030,0
3031,2
3032,14
3033,0
3034,8
3035,12
3036,3
3037,6
3038,5
3039,8
3040,10
3041,4
3042,10
3043,14
3044,0
3045,14
3046,1
3047,8
3048,8
3049,3
3050,14
3051,5
3052,10
3053,12
3054,2
3055,8
3056,9
3057,3
3058,7
3059,5
3060,12
3061,0
3062,13
3063,10
3064,4
3065,0
3066,0
3067,7
3068,11
3069,7
3070,9
3071,3
3072,8
3073,1
3074,3
3075,9
3076,7
3077,3
3078,13
3079,2
3080,2
3081,7
3082,3
3083,3
3084,1
3085,2
3086,9
3087,7
3088,1
3089,9
3090,2
3091,6
3092,3
3093,3
3094,4
3095,5
3096,6
3097,2
3098,6
3099,2
3100,12
3101,0
3102,4
3103,1
3104,10
3105,0
3106,1
3107,5
3108,5
3109,3
3110,4
3111,2
3112,13
3113,8
3114,8
3115,2
3116,1
3117,0
3118,0
3119,0
3120,1
3121,8
3122,9
3123,4
3124,3
3125,8
3126,4
3127,4
3128,8
3129,1
3130,13
3131,0
3132,0
3133,2
3134,0
3135,1
3136,10
3137,7
3138,2
3139,1
3140,3
3141,8
3142,0
3143,7
3144,3
3145,8
3146,10
3147,0
3148,10
3149,4
3150,6
3151,2
3152,1
3153,13
3154,11
3155,13
3156,9
3157,7
3158,6
3159,8
3160,1
3161,4
3162,7
3163,7
3164,0
3165,3
3166,4
3167,1
3168,1
3169,10
3170,4
3171,0
3172,3
3173,3
3174,9
3175,2
3176,9
3177,3
3178,0
3179,12
3180,10
3181,10
3182,0
3183,4
3184,1
3185,8
3186,1
3187,13
3188,5
3189,1
3190,8
3191,12
3192,0
3193,3
3194,2
3195,6
3196,0
3197,8
3198,11
3199,1
3200,4
3201,2
3202,2
3203,8
3204,11
3205,3
3206,0
3207,0
3208,0
3209,2
3210,3
3211,4
3212,5
3213,3
3214,3
3215,9
3216,3
3217,9
3218,0
3219,1
3220,0
3221,4
3222,2
3223,7
3224,5
3225,0
3226,10
3227,9
3228,1
3229,0
3230,10
3231,7
3232,11
3233,2
3234,2
3235,9
3236,5
3237,1
3238,11
3239,13
3240,3
3241,6
3242,1
3243,10
3244,3
3245,6
3246,1
3247,13
3248,3
3249,2
3250,7
3251,8
3252,6
3253,10
3254,1
3255,3
3256,7
3257,12
3258,9
3259,0
3260,7
3261,4
3262,5
3263,2
3264,8
3265,6
3266,3
3267,6
3268,6
3269,1
3270,12
3271,6
3272,2
3273,1
3274,7
3275,5
3276,2
3277,10
3278,5
3279,9
3280,11
3281,0
3282,0
3283,6
3284,5
3285,4
3286,0
3287,3
3288,5
3289,6
3290,7
3291,5
3292,7
3293,2
3294,3
3295,1
3296,10
3297,8
3298,3
3299,11
3300,2
3301,1
3302,2
3303,4
3304,11
3305,12
3306,6
3307,8
3308,1
3309,8
3310,0
3311,5
3312,4
3313,0
3314,4
3315,6
3316,1
3317,10
3318,1
3319,10
3320,11
3321,1
3322,1
3323,7
3324,9
3325,8
3326,4
3327,3
3328,0
3329,10
3330,0
3331,3
3332,1
3333,0
3334,8
3335,2
3336,3
3337,12
3338,13
3339,0
3340,7
3341,2
3342,8
3343,11
3344,0
3345,13
3346,6
3347,1
3348,5
3349,6
3350,6
3351,6
3352,3
3353,2
3354,5
3355,1
3356,0
3357,9
3358,8
3359,10
3360,11
3361,2
3362,5
3363,9
3364,4
3365,9
3366,4
3367,2
3368,2
3369,12
3370,12
3371,13
3372,6
3373,13
3374,8
3375,11
3376,4
3377,1
3378,8
3379,4
3380,0
3381,4
3382,13
3383,11
3384,0
3385,3
3386,0
3387,7
3388,3
3389,10
3390,7
3391,1
3392,0
3393,5
3394,1
3395,8
3396,12
3397,5
3398,3
3399,3
3400,10
3401,8
3402,7
3403,2
3404,0
3405,4
3406,3
3407,8
3408,0
3409,7
3410,0
3411,2
3412,10
3413,10
3414,9
3415,0
3416,9
3417,5
3418,9
3419,0
3420,0
3421,9
3422,4
3423,11
3424,3
3425,7
3426,4
3427,0
3428,6
3429,4
3430,6
3431,7
3432,8
3433,9
3434,2
3435,0
3436,3
3437,12
3438,7
3439,3
3440,3
3441,1
3442,0
3443,4
3444,0
3445,1
3446,10
3447,0
3448,6
3449,0
3450,6
3451,9
3452,5
3453,10
3454,12
3455,0
3456,4
3457,7
3458,9
3459,11
3460,3
3461,1
3462,3
3463,6
3464,10
3465,9
3466,0
3467,8
3468,7
3469,4
3470,8
3471,2
3472,2
3473,12
3474,6
3475,3
3476,3
3477,1
3478,9
3479,8
3480,5
3481,5
3482,11
3483,11
3484,9
3485,5
3486,13
3487,2
3488,0
3489,10
3490,0
3491,4
3492,3
3493,4
3494,6
3495,2
3496,2
3497,8
3498,3
3499,2
3500,9
3501,6
3502,0
3503,13
3504,8
3505,2
3506,0
3507,8
3508,7
3509,0
3510,8
3511,1
3512,1
3513,4
3514,2
3515,6
3516,6
3517,5
3518,9
3519,8
3520,10
3521,0
3522,8
3523,9
3524,0
3525,3
3526,13
3527,3
3528,8
3529,9
3530,0
3531,10
3532,0
3533,2
3534,2
3535,9
3536,5
3537,2
3538,0
3539,4
3540,7
3541,2
3542,13
3543,9
3544,0
3545,0
3546,8
3547,12
3548,0
3549,2
3550,8
3551,7
3552,6
3553,11
3554,11
3555,12
3556,7
3557,6
3558,7
3559,4
3560,12
3561,8
3562,7
3563,10
3564,0
3565,4
3566,5
3567,6
3568,4
3569,11
3570,8
3571,4
3572,3
3573,9
3574,4
3575,8
3576,2
3577,4
3578,0
3579,2
3580,7
3581,4
3582,11
3583,5
3584,0
3585,0
3586,12
3587,1
3588,4
3589,8
3590,1
3591,0
3592,9
3593,0
3594,6
3595,0
3596,0
3597,10
3598,6
3599,0
3600,3
3601,7
3602,10
3603,12
3604,11
3605,8
3606,8
3607,4
3608,9
3609,3
3610,8
3611,1
3612,11
3613,6
3614,6
3615,0
3616,0
3617,0
3618,5
3619,10
3620,3
3621,0
3622,8
3623,0
3624,9
3625,13
3626,0
3627,4
3628,12
3629,8
3630,8
3631,2
3632,10
3633,1
3634,9
3635,2
3636,13
3637,3
3638,2
3639,11
3640,0
3641,13
3642,0
3643,9
3644,10
3645,3
3646,0
3647,6
3648,3
3649,0
3650,1
3651,1
3652,1
3653,1
3654,9
3655,4
3656,3
3657,4
3658,1
3659,7
3660,10
3661,3
3662,1
3663,0
3664,7
3665,4
3666,4
3667,0
3668,0
3669,5
3670,3
3671,9
3672,9
3673,7
3674,10
3675,6
3676,0
3677,9
3678,12
3679,4
3680,2
3681,4
3682,4
3683,6
3684,0
3685,6
3686,5
3687,10
3688,3
3689,5
3690,2
3691,6
3692,2
3693,10
3694,3
3695,4
3696,4
3697,3
3698,4
3699,2
3700,6
3701,11
3702,3
3703,1
3704,10
3705,7
3706,12
3707,6
3708,2
3709,3
3710,3
3711,2
3712,0
3713,12
3714,9
3715,12
3716,2
3717,13
3718,5
3719,11
3720,8
3721,11
3722,1
3723,0
3724,11
3725,8
3726,6
3727,9
3728,0
3729,4
3730,1
3731,10
3732,4
3733,1
3734,4
3735,1
3736,0
3737,8
3738,0
3739,10
3740,4
3741,1
3742,3
3743,3
3744,2
3745,4
3746,3
3747,1
3748,4
3749,4
3750,0
3751,3
3752,10
3753,2
3754,11
3755,8
3756,7
3757,5
3758,7
3759,9
3760,5
3761,8
3762,7
3763,0
3764,13
3765,9
3766,4
3767,8
3768,9
3769,7
3770,1
3771,8
3772,5
3773,0
3774,10
3775,9
3776,8
3777,0
3778,0
3779,1
3780,5
3781,10
3782,1
3783,8
3784,6
3785,1
3786,5
3787,6
3788,5
3789,0
3790,9
3791,2
3792,5
3793,8
3794,13
3795,7
3796,1
3797,2
3798,1
3799,5
3800,3
3801,4
3802,0
3803,4
3804,2
3805,2
3806,3
3807,2
3808,1
3809,7
3810,7
3811,7
3812,11
3813,10
3814,8
3815,2
3816,8
3817,0
3818,10
3819,6
3820,12
3821,9
3822,0
3823,4
3824,0
3825,1
3826,0
3827,0
3828,9
3829,10
3830,4
3831,5
3832,9
3833,7
3834,13
3835,7
3836,2
3837,1
3838,8
3839,4
3840,2
3841,0
3842,0
3843,10
3844,7
3845,6
3846,9
3847,6
3848,7
3849,1
3850,7
3851,4
3852,1
3853,0
3854,2
3855,1
3856,1
3857,11
3858,13
3859,10
3860,2
3861,8
3862,2
3863,7
3864,10
3865,4
3866,11
3867,7
3868,11
3869,2
3870,12
3871,0
3872,4
3873,5
3874,0
3875,9
3876,6
3877,13
3878,9
3879,8
3880,0
3881,0
3882,4
3883,4
3884,10
3885,0
3886,10
3887,8
3888,11
3889,7
3890,3
3891,9
3892,1
3893,10
3894,6
3895,12
3896,11
3897,3
3898,1
3899,1
3900,9
3901,3
3902,2
3903,0
3904,11
3905,12
3906,0
3907,3
3908,0
3909,6
3910,3
3911,2
3912,0
3913,0
3914,0
3915,7
3916,10
3917,7
3918,0
3919,2
3920,0
3921,1
3922,7
3923,10
3924,3
3925,11
3926,8
3927,4
3928,11
3929,10
3930,8
3931,10
3932,4
3933,0
3934,10
3935,3
3936,0
3937,0
3938,4
3939,2
3940,4
3941,5
3942,10
3943,13
3944,5
3945,8
3946,11
3947,1
3948,10
3949,9
3950,7
3951,3
3952,1
3953,1
3954,6
3955,0
3956,4
3957,2
3958,1
3959,2
3960,4
3961,10
3962,11
3963,2
3964,12
3965,9
3966,5
3967,4
3968,11
3969,3
3970,1
3971,5
3972,1
3973,11
3974,1
3975,6
3976,9
3977,0
3978,3
3979,0
3980,10
3981,2
3982,8
3983,9
3984,11
3985,5
3986,0
3987,6
3988,3
3989,3
3990,10
3991,9
3992,2
3993,0
3994,4
3995,4
3996,6
3997,2
3998,2
3999,12
4000,12
4001,1
4002,4
4003,3
4004,10
4005,5
4006,4
4007,0
4008,5
4009,12
4010,4
4011,1
4012,12
4013,3
4014,8
4015,8
4016,5
4017,10
4018,4
4019,10
4020,6
4021,5
4022,4
4023,5
4024,0
4025,11
4026,4
4027,3
4028,8
4029,4
4030,3
4031,10
4032,2
4033,12
4034,4
4035,5
4036,8
4037,5
4038,12
4039,1
4040,4
4041,4
4042,2
4043,3
4044,2
4045,1
4046,0
4047,0
4048,0
4049,0
4050,1
4051,2
4052,13
4053,1
4054,6
4055,6
4056,6
4057,2
4058,8
4059,9
4060,11
4061,12
4062,2
4063,0
4064,13
4065,5
4066,1
4067,0
4068,13
4069,3
4070,8
4071,8
4072,1
4073,8
4074,12
4075,11
4076,11
4077,3
4078,2
4079,4
4080,0
4081,0
4082,5
4083,8
4084,12
4085,0
4086,1
4087,1
4088,4
4089,5
4090,2
4091,1
4092,2
4093,7
4094,13
4095,3
4096,1
4097,0
4098,10
4099,0
4100,5
4101,12
4102,5
4103,9
4104,0
4105,5
4106,3
4107,0
4108,5
4109,9
4110,9
4111,11
4112,7
4113,8
4114,5
4115,2
4116,2
4117,8
4118,5
4119,6
4120,10
4121,12
4122,9
4123,6
4124,1
4125,11
4126,10
4127,1
4128,4
4129,0
4130,1
4131,0
4132,9
4133,1
4134,1
4135,2
4136,10
4137,0
4138,3
4139,3
4140,1
4141,6
4142,8
4143,0
4144,6
4145,7
4146,0
4147,9
4148,10
4149,5
4150,1
4151,10
4152,11
4153,9
4154,4
4155,1
4156,1
4157,10
4158,8
4159,2
4160,8
4161,3
4162,5
4163,3
4164,10
4165,10
4166,0
4167,0
4168,10
4169,3
4170,7
4171,5
4172,3
4173,5
4174,5
4175,11
4176,9
4177,0
4178,0
4179,8
4180,10
4181,5
4182,8
4183,1
4184,4
4185,10
4186,1
4187,8
4188,0
4189,0
4190,2
4191,0
4192,9
4193,2
4194,2
4195,8
4196,2
4197,3
4198,10
4199,5
4200,6
4201,12
4202,8
4203,9
4204,5
4205,13
4206,3
4207,10
4208,5
4209,0
4210,4
4211,8
4212,0
4213,3
4214,8
4215,9
4216,0
4217,2
4218,8
4219,3
4220,6
4221,6
4222,7
4223,9
4224,8
4225,0
4226,0
4227,0
4228,5
4229,4
4230,1
4231,1
4232,0
4233,7
4234,2
4235,11
4236,0
4237,5
4238,9
4239,3
4240,3
4241,0
4242,3
4243,3
4244,0
4245,5
4246,2
4247,9
4248,8
4249,4
4250,0
4251,0
4252,10
4253,0
4254,9
4255,3
4256,7
4257,8
4258,11
4259,3
4260,0
4261,3
4262,5
4263,11
4264,0
4265,7
4266,0
4267,13
4268,0
4269,5
4270,13
4271,0
4272,13
4273,3
4274,9
4275,3
4276,4
4277,8
4278,2
4279,2
4280,4
4281,10
4282,3
4283,13
4284,7
4285,2
4286,8
4287,2
4288,5
4289,6
4290,11
4291,11
4292,5
4293,9
4294,0
4295,5
4296,0
4297,10
4298,2
4299,7
4300,6
4301,1
4302,6
4303,4
4304,7
4305,2
4306,2
4307,6
4308,10
4309,1
4310,10
4311,0
4312,8
4313,9
4314,3
4315,4
4316,8
4317,0
4318,4
4319,3
4320,1
4321,10
4322,0
4323,4
4324,1
4325,1
4326,1
4327,5
4328,4
4329,6
4330,13
4331,2
4332,0
4333,4
4334,6
4335,1
4336,13
4337,2
4338,0
4339,2
4340,5
4341,7
4342,2
4343,3
4344,9
4345,11
4346,0
4347,8
4348,0
4349,0
4350,1
4351,6
4352,3
4353,4
4354,6
4355,7
4356,9
4357,8
4358,7
4359,3
4360,8
4361,9
4362,6
4363,2
4364,3
4365,2
4366,4
4367,3
4368,9
4369,8
4370,1
4371,12
4372,7
4373,2
4374,0
4375,12
4376,12
4377,1
4378,6
4379,3
4380,10
4381,8
4382,6
4383,13
4384,4
4385,10
4386,11
4387,6
4388,6
4389,7
4390,11
4391,6
4392,11
4393,0
4394,9
4395,0
4396,6
4397,1
4398,3
4399,7
4400,8
4401,1
4402,4
4403,8
4404,4
4405,4
4406,8
4407,13
4408,13
4409,10
4410,1
4411,4
4412,12
4413,0
4414,12
4415,5
4416,6
4417,2
4418,0
4419,0
4420,5
4421,3
4422,1
4423,13
4424,5
4425,3
4426,13
4427,3
4428,7
4429,10
4430,7
4431,0
4432,2
4433,2
4434,11
4435,11
4436,3
4437,10
4438,12
4439,3
4440,2
4441,11
4442,10
4443,0
4444,10
4445,9
4446,5
4447,1
4448,8
4449,5
4450,5
4451,9
4452,3
4453,1
4454,13
4455,6
4456,8
4457,0
4458,8
4459,0
4460,3
4461,9
4462,7
4463,3
4464,2
4465,9
4466,12
4467,2
4468,8
4469,5
4470,2
4471,0
4472,13
4473,11
4474,11
4475,10
4476,4
4477,2
4478,7
4479,12
4480,4
4481,8
4482,13
4483,13
4484,10
4485,10
4486,0
4487,9
4488,9
4489,8
4490,8
4491,3
4492,9
4493,13
4494,4
4495,5
4496,5
4497,3
4498,9
4499,12
4500,11
4501,8
4502,2
4503,1
4504,5
4505,5
4506,8
4507,5
4508,6
4509,7
4510,8
4511,4
4512,1
4513,3
4514,5
4515,6
4516,7
4517,3
4518,2
4519,4
4520,3
4521,5
4522,11
4523,6
4524,10
4525,4
4526,1
4527,6
4528,4
4529,9
4530,11
4531,6
4532,5
4533,3
4534,7
4535,9
4536,11
4537,5
4538,1
4539,10
4540,7
4541,9
4542,1
4543,0
4544,9
4545,13
4546,3
4547,5
4548,11
4549,1
4550,10
4551,4
4552,1
4553,0
4554,7
4555,0
4556,7
4557,2
4558,6
4559,7
4560,5
4561,7
4562,5
4563,0
4564,7
4565,4
4566,3
4567,1
4568,6
4569,9
4570,4
4571,2
4572,5
4573,10
4574,7
4575,1
4576,11
4577,10
4578,3
4579,0
4580,10
4581,0
4582,1
4583,12
4584,11
4585,13
4586,2
4587,0
4588,13
4589,7
4590,5
4591,6
4592,12
4593,12
4594,5
4595,6
4596,1
4597,7
4598,6
4599,11
4600,4
4601,5
4602,10
4603,3
4604,1
4605,8
4606,9
4607,4
4608,10
4609,5
4610,3
4611,4
4612,10
4613,2
4614,1
4615,11
4616,6
4617,0
4618,1
4619,0
4620,6
4621,3
4622,2
4623,1
4624,6
4625,3
4626,0
4627,2
4628,6
4629,4
4630,8
4631,4
4632,2
4633,9
4634,4
4635,0
4636,2
4637,8
4638,3
4639,13
4640,12
4641,8
4642,7
4643,5
4644,11
4645,10
4646,7
4647,0
4648,6
4649,7
4650,10
4651,0
4652,10
4653,0
4654,0
4655,1
4656,3
4657,9
4658,2
4659,9
4660,5
4661,1
4662,10
4663,9
4664,10
4665,3
4666,12
4667,2
4668,7
4669,0
4670,5
4671,11
4672,3
4673,9
4674,7
4675,7
4676,0
4677,10
4678,4
4679,0
4680,1
4681,2
4682,2
4683,4
4684,2
4685,10
4686,10
4687,6
4688,2
4689,11
4690,10
4691,4
4692,10
4693,0
4694,5
4695,0
4696,5
4697,11
4698,0
4699,7
4700,0
4701,0
4702,6
4703,0
4704,4
4705,3
4706,9
4707,0
4708,2
4709,0
4710,7
4711,1
4712,11
4713,10
4714,0
4715,3
4716,1
4717,7
4718,13
4719,6
4720,4
4721,7
4722,9
4723,7
4724,1
4725,13
4726,9
4727,4
4728,0
4729,0
4730,11
4731,6
4732,1
4733,10
4734,5
4735,0
4736,0
4737,0
4738,3
4739,11
4740,12
4741,2
4742,9
4743,4
4744,6
4745,9
4746,8
4747,9
4748,8
4749,10
4750,5
4751,2
4752,9
4753,11
4754,9
4755,5
4756,8
4757,3
4758,8
4759,4
4760,0
4761,2
4762,6
4763,7
4764,5
4765,1
4766,12
4767,4
4768,12
4769,5
4770,7
4771,6
4772,0
4773,0
4774,0
4775,0
4776,3
4777,11
4778,1
4779,7
4780,8
4781,2
4782,3
4783,1
4784,10
4785,10
4786,7
4787,6
4788,8
4789,5
4790,9
4791,6
4792,1
4793,5
4794,3
4795,0
4796,2
4797,6
4798,8
4799,0
4800,1
4801,0
4802,10
4803,5
4804,0
4805,4
4806,4
4807,2
4808,2
4809,7
4810,10
4811,0
4812,1
4813,10
4814,12
4815,10
4816,5
4817,0
4818,13
4819,0
4820,6
4821,5
4822,9
4823,7
4824,10
4825,0
4826,8
4827,11
4828,6
4829,2
4830,9
4831,6
4832,5
4833,1
4834,2
4835,12
4836,12
4837,9
4838,10
4839,5
4840,10
4841,1
4842,5
4843,4
4844,3
4845,12
4846,4
4847,8
4848,3
4849,10
4850,11
4851,4
4852,12
4853,2
4854,0
4855,10
4856,1
4857,2
4858,3
4859,3
4860,3
4861,6
4862,6
4863,6
4864,10
4865,10
4866,9
4867,13
4868,4
4869,5
4870,9
4871,0
4872,1
4873,4
4874,7
4875,13
4876,5
4877,1
4878,10
4879,3
4880,7
4881,10
4882,6
4883,1
4884,3
4885,0
4886,2
4887,6
4888,5
4889,9
4890,7
4891,1
4892,4
4893,1
4894,1
4895,10
4896,0
4897,0
4898,2
4899,8
4900,8
4901,0
4902,0
4903,1
4904,5
4905,3
4906,0
4907,0
4908,7
4909,4
4910,2
4911,0
4912,5
4913,7
4914,0
4915,0
4916,8
4917,7
4918,7
4919,0
4920,3
4921,7
4922,6
4923,8
4924,2
4925,7
4926,1
4927,13
4928,8
4929,4
4930,2
4931,12
4932,6
4933,9
4934,9
4935,11
4936,1
4937,2
4938,5
4939,13
4940,5
4941,5
4942,2
4943,2
4944,2
4945,3
4946,11
4947,2
4948,3
4949,2
4950,4
4951,0
4952,10
4953,10
4954,3
4955,7
4956,11
4957,2
4958,2
4959,7
4960,3
4961,13
4962,13
4963,9
4964,4
4965,4
4966,7
4967,7
4968,10
4969,10
4970,2
4971,0
4972,7
4973,3
4974,11
4975,4
4976,3
4977,3
4978,1
4979,6
4980,12
4981,13
4982,8
4983,10
4984,6
4985,12
4986,0
4987,6
4988,2
4989,1
4990,1
4991,6
4992,0
4993,13
4994,12
4995,0
4996,7
4997,0
4998,8
4999,5
5000,11
5001,2
5002,1
5003,1
5004,2
5005,10
5006,2
5007,8
5008,2
5009,0
5010,3
5011,11
5012,6
5013,3
5014,3
5015,9
5016,9
5017,3
5018,4
5019,6
5020,9
5021,8
5022,0
5023,5
5024,6
5025,8
5026,10
5027,0
5028,10
5029,2
5030,8
5031,12
5032,6
5033,4
5034,1
5035,1
5036,3
5037,11
5038,1
5039,9
5040,10
5041,2
5042,6
5043,3
5044,8
5045,9
5046,2
5047,6
5048,11
5049,0
5050,4
5051,10
5052,4
5053,7
5054,7
5055,10
5056,9
5057,9
5058,3
5059,7
5060,7
5061,0
5062,6
5063,10
5064,5
5065,11
5066,1
5067,0
5068,8
5069,0
5070,10
5071,11
5072,8
5073,1
5074,1
5075,10
5076,0
5077,5
5078,2
5079,4
5080,6
5081,0
5082,5
5083,8
5084,1
5085,0
5086,0
5087,11
5088,0
5089,3
5090,7
5091,5
5092,4
5093,3
5094,13
5095,8
5096,6
5097,2
5098,7
5099,11
5100,2
5101,5
5102,3
5103,6
5104,6
5105,11
5106,6
5107,6
5108,2
5109,6
5110,11
5111,7
5112,2
5113,2
5114,11
5115,9
5116,11
5117,8
5118,10
5119,3
5120,1
5121,5
5122,8
5123,10
5124,8
5125,0
5126,5
5127,2
5128,9
5129,7
5130,6
5131,2
5132,0
5133,0
5134,0
5135,6
5136,1
5137,5
5138,6
5139,9
5140,9
5141,2
5142,12
5143,5
5144,5
5145,5
5146,4
5147,7
5148,5
5149,9
5150,11
5151,5
5152,5
5153,4
5154,7
5155,8
5156,1
5157,9
5158,8
5159,11
5160,10
5161,3
5162,11
5163,2
5164,12
5165,4
5166,9
5167,5
5168,1
5169,1
5170,11
5171,0
5172,12
5173,0
5174,5
5175,1
5176,5
5177,10
5178,10
5179,3
5180,10
5181,2
5182,2
5183,9
5184,10
5185,11
5186,8
5187,1
5188,6
5189,0
5190,7
5191,6
5192,5
5193,6
5194,12
5195,2
5196,15
5197,8
5198,11
5199,10
5200,7
5201,8
5202,9
5203,5
5204,6
5205,0
5206,8
5207,12
5208,2
5209,7
5210,6
5211,4
5212,10
5213,4
5214,11
5215,2
5216,1
5217,10
5218,3
5219,5
5220,2
5221,10
5222,0
5223,7
5224,3
5225,7
5226,9
5227,5
5228,6
5229,5
5230,3
5231,3
5232,5
5233,3
5234,7
5235,8
5236,4
5237,5
5238,2
5239,8
5240,1
5241,2
5242,7
5243,7
5244,6
5245,1
5246,3
5247,0
5248,2
5249,5
5250,8
5251,10
5252,4
5253,8
5254,11
5255,10
5256,0
5257,3
5258,9
5259,5
5260,0
5261,0
5262,3
5263,2
5264,1
5265,0
5266,8
5267,0
5268,2
5269,8
5270,6
5271,12
5272,5
5273,0
5274,6
5275,2
5276,8
5277,1
5278,1
5279,9
5280,7
5281,9
5282,3
5283,6
5284,0
5285,7
5286,10
5287,3
5288,6
5289,2
5290,6
5291,0
5292,7
5293,2
5294,1
5295,12
5296,2
5297,2
5298,0
5299,7
5300,6
5301,2
5302,3
5303,3
5304,3
5305,1
5306,7
5307,2
5308,3
5309,0
5310,0
5311,1
5312,3
5313,0
5314,6
5315,10
5316,9
5317,0
5318,5
5319,7
5320,3
5321,5
5322,0
5323,1
5324,8
5325,1
5326,1
5327,3
5328,10
5329,7
5330,4
5331,0
5332,7
5333,3
5334,12
5335,0
5336,8
5337,5
5338,7
5339,13
5340,3
5341,11
5342,3
5343,6
5344,0
5345,10
5346,4
5347,7
5348,10
5349,4
5350,0
5351,2
5352,8
5353,4
5354,5
5355,2
5356,1
5357,6
5358,8
5359,5
5360,0
5361,4
5362,12
5363,0
5364,3
5365,7
5366,10
5367,10
5368,0
5369,1
5370,0
5371,6
5372,11
5373,5
5374,5
5375,2
5376,4
5377,9
5378,4
5379,2
5380,6
5381,7
5382,6
5383,8
5384,1
5385,3
5386,8
5387,2
5388,13
5389,7
5390,11
5391,6
5392,7
5393,0
5394,1
5395,12
5396,9
5397,3
5398,10
5399,11
5400,1
5401,1
5402,0
5403,9
5404,1
5405,10
5406,7
5407,0
5408,0
5409,2
5410,3
5411,0
5412,11
5413,11
5414,7
5415,8
5416,7
5417,10
5418,10
5419,8
5420,0
5421,8
5422,1
5423,8
5424,11
5425,6
5426,3
5427,9
5428,1
5429,4
5430,4
5431,10
5432,6
5433,8
5434,1
5435,0
5436,9
5437,7
5438,0
5439,3
5440,12
5441,11
5442,3
5443,8
5444,6
5445,7
5446,3
5447,10
5448,12
5449,5
5450,0
5451,0
5452,2
5453,5
5454,11
5455,1
5456,7
5457,4
5458,0
5459,8
5460,1
5461,10
5462,9
5463,4
5464,9
5465,4
5466,13
5467,10
5468,2
5469,4
5470,3
5471,6
5472,2
5473,1
5474,11
5475,1
5476,2
5477,11
5478,0
5479,0
5480,0
5481,8
5482,8
5483,7
5484,3
5485,1
5486,0
5487,13
5488,0
5489,3
5490,4
5491,3
5492,0
5493,5
5494,2
5495,6
5496,4
5497,11
5498,7
5499,10
5500,3
5501,7
5502,11
5503,0
5504,0
5505,6
5506,4
5507,5
5508,3
5509,1
5510,5
5511,5
5512,9
5513,1
5514,0
5515,0
5516,5
5517,11
5518,4
5519,2
5520,2
5521,8
5522,2
5523,5
5524,2
5525,3
5526,1
5527,9
5528,3
5529,1
5530,4
5531,5
5532,2
5533,3
5534,13
5535,0
5536,2
5537,4
5538,9
5539,8
5540,7
5541,3
5542,2
5543,5
5544,2
5545,8
5546,0
5547,9
5548,7
5549,4
5550,1
5551,6
5552,4
5553,1
5554,2
5555,6
5556,13
5557,8
5558,3
5559,6
5560,4
5561,9
5562,0
5563,2
5564,3
5565,2
5566,3
5567,7
5568,12
5569,5
5570,6
5571,9
5572,8
5573,3
5574,9
5575,1
5576,4
5577,8
5578,13
5579,2
5580,10
5581,2
5582,0
5583,6
5584,3
5585,5
5586,8
5587,4
5588,4
5589,0
5590,7
5591,9
5592,5
5593,4
5594,7
5595,5
5596,6
5597,9
5598,0
5599,1
5600,1
5601,4
5602,0
5603,1
5604,8
5605,13
5606,0
5607,0
5608,11
5609,2
5610,11
5611,10
5612,1
5613,9
5614,0
5615,1
5616,1
5617,4
5618,2
5619,10
5620,9
5621,0
5622,11
5623,2
5624,9
5625,1
5626,11
5627,4
5628,6
5629,4
5630,2
5631,9
5632,6
5633,4
5634,1
5635,1
5636,4
5637,0
5638,8
5639,3
5640,4
5641,10
5642,5
5643,0
5644,9
5645,10
5646,3
5647,5
5648,3
5649,2
5650,9
5651,0
5652,0
5653,10
5654,0
5655,0
5656,6
5657,9
5658,2
5659,11
5660,11
5661,9
5662,1
5663,4
5664,1
5665,0
5666,0
5667,0
5668,10
5669,10
5670,8
5671,4
5672,2
5673,13
5674,1
5675,11
5676,6
5677,0
5678,7
5679,4
5680,0
5681,6
5682,10
5683,11
5684,4
5685,0
5686,6
5687,6
5688,8
5689,0
5690,13
5691,3
5692,7
5693,9
5694,4
5695,2
5696,0
5697,9
5698,1
5699,3
5700,11
5701,11
5702,5
5703,8
5704,7
5705,5
5706,3
5707,5
5708,6
5709,3
5710,5
5711,6
5712,12
5713,12
5714,3
5715,5
5716,8
5717,6
5718,2
5719,5
5720,13
5721,13
5722,4
5723,1
5724,2
5725,8
5726,0
5727,0
5728,7
5729,1
5730,3
5731,3
5732,2
5733,0
5734,3
5735,3
5736,0
5737,6
5738,1
5739,4
5740,9
5741,7
5742,3
5743,12
5744,9
5745,5
5746,7
5747,0
5748,0
5749,5
5750,10
5751,4
5752,5
5753,11
5754,6
5755,10
5756,3
5757,1
5758,9
5759,3
5760,1
5761,5
5762,1
5763,8
5764,5
5765,7
5766,6
5767,6
5768,4
5769,11
5770,9
5771,6
5772,9
5773,0
5774,5
5775,3
5776,12
5777,0
5778,7
5779,6
5780,5
5781,8
5782,7
5783,2
5784,4
5785,6
5786,0
5787,4
5788,0
5789,6
5790,11
